LOAN_ID,SAFE_DECISION,AMBITIOUS_DECISION
834062,True,True
834065,True,True
834087,True,True
834089,False,True
834090,False,True
834094,True,True
834095,False,False
834097,True,True
834112,True,True
834128,False,False
834134,True,True
834138,True,True
834139,False,False
834141,True,True
834149,True,True
834151,True,True
834155,True,True
834161,True,True
834163,True,True
834164,True,True
834171,True,True
834173,True,True
834197,True,True
834198,True,True
834210,True,True
834213,False,True
834216,True,True
834245,True,True
834249,False,False
834250,True,True
834264,True,True
834284,True,True
834294,True,True
834317,False,False
834318,True,True
834324,False,False
834332,True,True
834337,True,True
834338,True,True
834339,True,True
834341,True,True
834349,True,True
834351,True,True
834352,True,True
834353,True,True
834355,True,True
834357,True,True
834358,False,False
834366,True,True
834369,True,True
834373,True,True
834377,True,True
834388,True,True
834389,False,False
834391,True,True
834396,True,True
834402,True,True
834442,True,True
834446,True,True
834449,True,True
834458,False,True
834461,True,True
834463,False,True
834466,True,True
834470,True,True
834474,True,True
834476,True,True
834485,True,True
834487,False,False
834490,True,True
834499,True,True
834503,True,True
834513,True,True
834518,True,True
834535,True,True
834537,True,True
834542,True,True
834551,True,True
834562,True,True
834572,True,True
834580,True,True
834587,True,True
834596,True,True
834599,True,True
834601,True,True
834602,False,True
834615,True,True
834619,True,True
834624,True,True
834631,True,True
834635,True,True
834639,True,True
834641,True,True
834643,True,True
834663,False,True
834665,True,True
834666,True,True
834668,True,True
834669,False,False
834677,True,True
834683,True,True
834684,True,True
834695,False,False
834705,True,True
834706,False,False
834707,True,True
834709,True,True
834711,True,True
834721,True,True
834728,True,True
834731,False,True
834735,True,True
834737,True,True
834738,True,True
834743,True,True
834753,True,True
834754,False,False
834759,True,True
834769,True,True
834771,True,True
834772,True,True
834781,True,True
834783,True,True
834787,False,False
834789,True,True
834794,False,False
834810,True,True
834822,True,True
834826,False,True
834832,False,False
834837,True,True
834839,True,True
834840,True,True
834845,True,True
834846,True,True
834847,True,True
834862,True,True
834868,True,True
834880,True,True
834885,False,False
834907,True,True
834909,False,True
834931,True,True
834932,False,False
834948,True,True
834952,True,True
834965,True,True
834967,False,False
834977,True,True
834980,False,False
834982,True,True
834985,True,True
834992,True,True
834993,True,True
834994,False,True
834998,False,True
835003,True,True
835014,True,True
835027,True,True
835044,True,True
835045,True,True
835046,True,True
835048,True,True
835053,True,True
835061,False,True
835076,True,True
835084,True,True
835086,True,True
835092,True,True
835094,True,True
835097,True,True
835098,True,True
835099,True,True
835108,True,True
835110,False,False
835113,True,True
835121,True,True
835128,True,True
835134,True,True
835139,True,True
835154,True,True
835161,False,True
835171,True,True
835172,False,False
835177,True,True
835179,False,False
835182,True,True
835189,True,True
835192,False,True
835194,True,True
835202,True,True
835214,True,True
835217,True,True
835229,False,True
835230,True,True
835235,True,True
835239,True,True
835241,True,True
835244,True,True
835254,True,True
835263,False,False
835265,True,True
835266,False,False
835278,True,True
835283,True,True
835290,True,True
835292,True,True
835293,True,True
835295,True,True
835296,True,True
835317,True,True
835319,True,True
835320,True,True
835322,True,True
835329,False,False
835333,True,True
835334,True,True
835339,True,True
835350,True,True
835358,True,True
835366,True,True
835392,True,True
835393,True,True
835395,True,True
835399,True,True
835400,False,False
835402,True,True
835412,True,True
835418,True,True
835421,True,True
835455,True,True
835461,False,True
835462,False,True
835477,False,True
835493,False,False
835495,True,True
835496,True,True
835504,True,True
835507,True,True
835522,True,True
835523,False,True
835525,False,False
835526,True,True
835527,True,True
835535,True,True
835543,True,True
835558,True,True
835560,True,True
835563,True,True
835565,True,True
835567,True,True
835569,True,True
835570,True,True
835575,True,True
835578,True,True
835580,True,True
835604,True,True
835619,True,True
835621,True,True
835623,True,True
835625,True,True
835629,True,True
835633,True,True
835647,True,True
835654,True,True
835662,True,True
835663,True,True
835668,True,True
835673,True,True
835680,True,True
835682,False,False
835687,False,False
835702,True,True
835703,True,True
835707,False,False
835717,False,False
835720,True,True
835722,False,False
835725,True,True
835728,True,True
835734,True,True
835736,True,True
835743,False,True
835745,True,True
835753,True,True
835766,True,True
835776,True,True
835779,True,True
835784,True,True
835787,False,False
835793,True,True
835796,False,False
835812,False,False
835813,True,True
835822,True,True
835840,False,True
835857,True,True
835862,False,False
835871,False,False
835875,True,True
835901,True,True
835903,True,True
835905,True,True
835909,True,True
835912,True,True
835913,True,True
835916,True,True
835921,True,True
835922,False,True
835929,True,True
835932,False,False
835934,False,True
835946,True,True
835947,True,True
835966,True,True
835970,True,True
835971,True,True
835974,True,True
835982,False,False
836015,True,True
836024,True,True
836027,True,True
836035,False,False
836037,False,False
836043,True,True
836044,True,True
836052,True,True
836058,True,True
836060,False,True
836061,True,True
836064,True,True
836068,True,True
836074,False,True
836077,False,False
836085,True,True
836090,True,True
836092,True,True
836098,True,True
836105,True,True
836116,True,True
836118,True,True
836125,False,False
836146,True,True
836150,True,True
836151,True,True
836152,False,False
836163,True,True
836171,True,True
836175,True,True
836198,True,True
836200,True,True
836205,True,True
836209,True,True
836211,True,True
836219,True,True
836232,True,True
836240,True,True
836259,True,True
836261,True,True
836262,True,True
836269,True,True
836281,True,True
836287,True,True
836306,True,True
836310,True,True
836324,True,True
836325,True,True
836339,True,True
836353,False,False
836358,False,True
836375,False,True
836377,True,True
836379,True,True
836390,True,True
836395,True,True
836398,True,True
836400,False,True
836412,False,False
836416,True,True
836437,True,True
836443,True,True
836453,True,True
836454,True,True
836483,True,True
836484,False,False
836494,True,True
836507,True,True
836531,True,True
836539,True,True
836542,True,True
836543,True,True
836544,True,True
836551,False,False
836568,True,True
836574,True,True
836575,True,True
836580,False,False
836583,True,True
836585,True,True
836590,True,True
836591,True,True
836601,True,True
836622,True,True
836634,True,True
836636,False,False
836648,True,True
836651,True,True
836664,True,True
836666,True,True
836669,True,True
836686,False,True
836689,False,True
836694,False,True
836701,True,True
836702,False,False
836707,True,True
836714,True,True
836724,False,True
836725,True,True
836727,False,True
836728,True,True
836729,True,True
836730,False,False
836734,True,True
836740,True,True
836743,True,True
836747,False,False
836751,True,True
836753,True,True
836758,True,True
836761,False,False
836762,False,False
836769,True,True
836771,False,False
836772,False,False
836774,True,True
836779,True,True
836781,True,True
836785,True,True
836786,True,True
836791,True,True
836792,True,True
836793,True,True
836794,True,True
836799,False,False
836803,False,False
836805,True,True
836808,True,True
836809,True,True
836823,True,True
836837,False,False
836850,True,True
836862,False,True
836868,True,True
836874,True,True
836880,True,True
836888,True,True
836891,True,True
836894,True,True
836904,False,False
836905,False,False
836909,False,False
836910,True,True
836911,True,True
836913,True,True
836918,True,True
836920,False,False
836921,True,True
836924,True,True
836925,True,True
836926,True,True
836929,True,True
836934,False,False
836948,True,True
836955,False,True
836958,True,True
836959,True,True
836960,True,True
836963,False,False
836964,True,True
836967,True,True
836976,False,False
836977,True,True
836978,True,True
836990,True,True
836995,False,True
836998,False,False
837009,True,True
837012,True,True
837015,True,True
837022,False,False
837025,False,False
837029,False,False
837031,True,True
837035,True,True
837038,False,False
837051,True,True
837052,False,True
837061,True,True
837062,False,False
837066,False,True
837068,False,True
837069,True,True
837071,False,True
837078,True,True
837085,True,True
837089,True,True
837095,True,True
837098,False,False
837102,True,True
837104,True,True
837109,False,False
837116,False,False
837117,True,True
837119,False,False
837121,True,True
837123,True,True
837135,True,True
837136,True,True
837139,True,True
837142,False,False
837148,True,True
837149,True,True
837152,True,True
837157,False,False
837162,True,True
837168,True,True
837174,True,True
837176,True,True
837177,True,True
837190,False,False
837193,True,True
837194,True,True
837198,True,True
837205,True,True
837211,True,True
837214,True,True
837219,True,True
837221,True,True
837223,True,True
837224,True,True
837226,False,True
837229,True,True
837231,True,True
837234,True,True
837236,True,True
837240,True,True
837256,True,True
837257,True,True
837260,False,False
837267,False,False
837269,True,True
837278,True,True
837286,False,False
837288,True,True
837289,True,True
837290,True,True
837293,True,True
837295,False,True
837298,True,True
837306,False,True
837319,True,True
837322,True,True
837323,True,True
837330,True,True
837335,True,True
837344,True,True
837345,False,False
837347,False,False
837356,True,True
837366,True,True
837369,True,True
837375,True,True
837380,False,False
837395,True,True
837397,False,False
837403,True,True
837408,True,True
837410,False,True
837411,True,True
837416,False,False
837421,True,True
837433,True,True
837445,True,True
837446,True,True
837450,True,True
837453,True,True
837460,True,True
837472,False,False
837478,False,True
837481,True,True
837489,True,True
837493,True,True
837495,False,True
837505,True,True
837506,True,True
837528,True,True
837535,False,False
837541,True,True
837547,True,True
837555,True,True
837556,True,True
837559,True,True
837566,True,True
837571,True,True
837583,True,True
837584,False,False
837586,True,True
837587,False,False
837589,True,True
837595,True,True
837606,True,True
837614,True,True
837618,True,True
837619,True,True
837621,False,True
837623,True,True
837626,True,True
837633,True,True
837636,True,True
837647,True,True
837650,False,False
837656,True,True
837662,True,True
837691,True,True
837695,True,True
837702,True,True
837711,False,True
837715,False,False
837719,False,False
837726,True,True
837741,True,True
837744,True,True
837746,True,True
837757,False,False
837761,True,True
837763,True,True
837765,True,True
837773,False,False
837794,False,True
837801,False,False
837812,False,True
837814,False,True
837816,True,True
837817,True,True
837818,True,True
837825,True,True
837830,True,True
837862,True,True
837875,True,True
837881,True,True
837883,True,True
837895,False,True
837896,True,True
837899,True,True
837918,True,True
837925,True,True
837928,True,True
837932,True,True
837937,True,True
837944,True,True
837946,True,True
837952,True,True
837953,True,True
837954,True,True
837960,True,True
837961,True,True
837964,True,True
837971,True,True
837973,True,True
837979,False,True
837989,True,True
837993,True,True
837997,True,True
838005,True,True
838008,True,True
838018,True,True
838019,False,False
838028,True,True
838046,True,True
838047,True,True
838053,False,True
838056,True,True
838074,True,True
838078,True,True
838080,True,True
838090,True,True
838094,False,False
838110,True,True
838161,False,True
838167,False,False
838169,True,True
838174,True,True
838183,True,True
838185,False,True
838188,False,True
838192,True,True
838193,True,True
838206,True,True
838211,True,True
838216,True,True
838218,True,True
838223,True,True
838224,True,True
838250,True,True
838265,True,True
838270,True,True
838273,True,True
838281,True,True
838292,True,True
838295,True,True
838297,True,True
838299,True,True
838300,True,True
838303,True,True
838308,True,True
838311,True,True
838337,True,True
838341,True,True
838342,True,True
838345,True,True
838348,True,True
838351,True,True
838363,True,True
838369,True,True
838370,True,True
838378,True,True
838382,False,True
838387,False,False
838389,True,True
838390,True,True
838398,False,False
838402,True,True
838406,True,True
838407,True,True
838412,True,True
838414,True,True
838420,True,True
838439,False,True
838441,False,True
838443,False,True
838468,False,False
838480,True,True
838488,True,True
838491,False,False
838497,True,True
838504,True,True
838506,True,True
838509,True,True
838530,True,True
838533,True,True
838543,True,True
838551,False,True
838561,True,True
838563,True,True
838575,True,True
838576,False,False
838583,True,True
838589,True,True
838591,True,True
838599,True,True
838606,False,True
838612,True,True
838617,True,True
838626,False,True
838632,True,True
838633,True,True
838639,False,True
838648,True,True
838650,True,True
838651,True,True
838653,True,True
838666,True,True
838672,True,True
838676,True,True
838678,True,True
838706,True,True
838708,True,True
838719,False,False
838724,True,True
838733,True,True
838734,False,False
838740,False,True
838743,True,True
838754,False,True
838767,True,True
838773,False,True
838782,True,True
838785,False,True
838788,True,True
838803,True,True
838812,True,True
838820,False,True
838825,True,True
838840,True,True
838850,True,True
838854,True,True
838857,True,True
838861,True,True
838869,True,True
838871,True,True
838874,False,False
838878,True,True
838906,True,True
838932,False,True
838937,True,True
838940,True,True
838943,True,True
838953,False,True
838959,True,True
838962,True,True
838965,False,False
838973,True,True
838974,False,False
838976,True,True
838982,True,True
838986,True,True
838990,True,True
838992,True,True
839007,True,True
839008,True,True
839009,True,True
839018,True,True
839019,True,True
839024,True,True
839029,True,True
839040,True,True
839046,True,True
839051,False,False
839052,False,True
839053,True,True
839058,True,True
839066,True,True
839070,False,False
839074,True,True
839078,True,True
839093,True,True
839094,True,True
839095,True,True
839100,True,True
839103,False,False
839104,True,True
839112,False,False
839115,True,True
839116,False,True
839122,True,True
839123,True,True
839126,False,False
839127,True,True
839128,False,False
839139,True,True
839142,True,True
839144,True,True
839148,True,True
839152,True,True
839154,True,True
839158,True,True
839159,True,True
839168,True,True
839169,True,True
839175,True,True
839183,False,False
839184,True,True
839187,True,True
839190,True,True
839194,True,True
839195,True,True
839204,True,True
839221,True,True
839235,True,True
839239,True,True
839253,True,True
839256,False,False
839262,True,True
839264,False,False
839280,True,True
839292,True,True
839304,True,True
839307,True,True
839310,False,False
839311,False,False
839315,True,True
839328,True,True
839331,False,False
839334,True,True
839336,True,True
839341,True,True
839344,True,True
839345,True,True
839346,True,True
839351,True,True
839352,True,True
839358,True,True
839363,True,True
839369,True,True
839400,True,True
839408,False,False
839412,True,True
839424,True,True
839440,True,True
839447,True,True
839452,True,True
839453,True,True
839456,True,True
839461,True,True
839466,True,True
839490,True,True
839493,True,True
839504,True,True
839512,False,False
839526,True,True
839530,True,True
839532,True,True
839542,False,False
839544,True,True
839552,True,True
839563,True,True
839564,True,True
839579,True,True
839607,True,True
839622,True,True
839629,False,False
839630,False,False
839633,True,True
839634,False,False
839639,True,True
839642,False,False
839645,False,False
839646,True,True
839650,True,True
839659,False,True
839661,True,True
839663,True,True
839670,True,True
839673,False,True
839683,False,False
839690,True,True
839704,True,True
839712,True,True
839726,True,True
839738,False,False
839748,True,True
839751,True,True
839754,False,True
839756,True,True
839762,True,True
839767,True,True
839776,False,False
839780,False,False
839781,True,True
839792,True,True
839797,True,True
839804,True,True
839812,True,True
839815,True,True
839833,True,True
839836,True,True
839838,True,True
839840,True,True
839847,False,False
839851,True,True
839856,False,True
839865,True,True
839877,True,True
839893,True,True
839894,True,True
839905,True,True
839912,True,True
839922,False,True
839943,True,True
839945,False,True
839949,True,True
839952,True,True
839957,True,True
839963,True,True
839981,True,True
839987,False,False
839991,False,False
839995,True,True
840008,True,True
840011,True,True
840015,True,True
840016,True,True
840018,True,True
840022,False,False
840033,False,True
840036,True,True
840039,True,True
840045,True,True
840046,True,True
840050,False,False
840051,True,True
840058,True,True
840067,False,False
840084,True,True
840089,True,True
840092,False,True
840096,True,True
840103,True,True
840107,False,False
840117,True,True
840125,True,True
840128,True,True
840129,True,True
840133,True,True
840157,True,True
840159,True,True
840161,True,True
840168,False,True
840179,True,True
840190,False,True
840191,True,True
840193,True,True
840238,True,True
840243,True,True
840245,True,True
840252,False,False
840253,True,True
840255,True,True
840260,True,True
840279,True,True
840284,False,False
840285,True,True
840292,True,True
840293,True,True
840294,True,True
840301,True,True
840314,True,True
840315,False,True
840321,True,True
840332,False,True
840338,True,True
840341,True,True
840345,True,True
840350,True,True
840356,True,True
840361,True,True
840364,True,True
840381,True,True
840392,False,False
840398,True,True
840401,True,True
840402,True,True
840405,True,True
840407,True,True
840408,True,True
840411,False,True
840413,True,True
840414,True,True
840424,True,True
840428,True,True
840433,True,True
840440,True,True
840443,True,True
840444,True,True
840447,True,True
840463,True,True
840465,True,True
840466,True,True
840471,True,True
840475,True,True
840481,True,True
840488,False,True
840493,True,True
840494,True,True
840500,True,True
840501,False,True
840502,False,True
840517,True,True
840519,False,False
840522,True,True
840523,True,True
840526,True,True
840530,True,True
840532,True,True
840533,True,True
840544,False,False
840562,False,False
840565,True,True
840566,True,True
840568,False,False
840572,True,True
840578,True,True
840586,True,True
840588,True,True
840591,True,True
840598,True,True
840600,True,True
840602,True,True
840609,True,True
840615,False,False
840628,True,True
840634,True,True
840640,True,True
840641,True,True
840646,True,True
840649,True,True
840652,True,True
840663,True,True
840666,True,True
840677,True,True
840678,False,False
840688,False,False
840690,True,True
840699,True,True
840706,True,True
840710,True,True
840711,False,False
840715,True,True
840716,False,False
840719,True,True
840723,True,True
840724,True,True
840726,True,True
840727,True,True
840730,True,True
840735,True,True
840736,True,True
840738,True,True
840740,True,True
840742,False,True
840744,True,True
840746,True,True
840747,True,True
840751,False,False
840753,False,False
840756,True,True
840769,True,True
840774,True,True
840779,True,True
840782,False,False
840783,True,True
840787,False,True
840800,True,True
840803,False,False
840805,True,True
840807,False,True
840810,True,True
840811,True,True
840812,True,True
840814,True,True
840824,True,True
840825,True,True
840826,True,True
840827,False,True
840829,True,True
840837,False,False
840838,True,True
840845,False,True
840851,False,False
840856,False,False
840857,True,True
840858,True,True
840863,True,True
840867,True,True
840869,False,True
840870,True,True
840875,True,True
840879,True,True
840891,False,False
840894,False,False
840896,False,True
840898,False,False
840906,False,True
840910,True,True
840911,True,True
840915,True,True
840918,True,True
840921,True,True
840922,True,True
840931,False,False
840938,True,True
840941,True,True
840944,True,True
840945,True,True
840948,True,True
840955,False,True
840956,True,True
840958,False,True
840964,True,True
840968,True,True
840971,False,True
840972,True,True
840978,True,True
840984,True,True
840986,True,True
840988,True,True
840989,True,True
840997,True,True
841003,False,False
841010,True,True
841022,True,True
841040,True,True
841041,True,True
841042,True,True
841045,True,True
841048,True,True
841051,True,True
841053,True,True
841054,True,True
841057,True,True
841063,True,True
841065,True,True
841076,True,True
841079,True,True
841080,True,True
841084,False,False
841085,True,True
841088,False,False
841089,True,True
841092,True,True
841096,True,True
841102,True,True
841103,True,True
841104,True,True
841105,True,True
841107,False,True
841112,True,True
841116,True,True
841118,True,True
841122,False,False
841126,True,True
841127,True,True
841134,True,True
841135,True,True
841141,True,True
841147,True,True
841152,True,True
841162,True,True
841172,True,True
841174,True,True
841184,True,True
841187,True,True
841203,True,True
841208,True,True
841212,False,False
841219,True,True
841222,True,True
841228,True,True
841233,True,True
841243,False,False
841247,True,True
841255,True,True
841262,True,True
841277,True,True
841286,True,True
841287,True,True
841290,False,False
841292,True,True
841298,False,False
841304,True,True
841337,True,True
841338,True,True
841345,True,True
841353,True,True
841354,False,False
841364,True,True
841365,True,True
841366,True,True
841369,True,True
841376,False,True
841383,True,True
841384,True,True
841389,True,True
841406,True,True
841408,True,True
841414,True,True
841439,False,False
841440,False,False
841443,True,True
841454,False,False
841455,True,True
841474,True,True
841480,True,True
841491,True,True
841492,True,True
841495,True,True
841497,False,False
841504,False,True
841516,False,False
841518,True,True
841521,False,False
841524,True,True
841536,True,True
841541,True,True
841594,False,False
841599,True,True
841605,True,True
841609,True,True
841616,True,True
841617,True,True
841637,False,False
841640,True,True
841641,False,False
841642,True,True
841644,True,True
841649,False,False
841653,False,True
841655,True,True
841660,True,True
841667,True,True
841684,True,True
841693,False,False
841701,True,True
841704,True,True
841709,True,True
841710,False,False
841713,True,True
841723,True,True
841724,True,True
841739,True,True
841743,False,False
841745,True,True
841749,False,False
841768,False,False
841774,True,True
841778,True,True
841785,True,True
841800,True,True
841812,True,True
841815,True,True
841816,True,True
841884,True,True
841887,True,True
841895,True,True
841896,True,True
841898,False,False
841904,True,True
841908,True,True
841921,False,False
841922,True,True
841926,True,True
841933,True,True
841947,True,True
841951,True,True
841965,True,True
841969,True,True
841996,False,True
842002,True,True
842007,False,True
842011,True,True
842014,True,True
842015,True,True
842025,False,True
842029,True,True
842033,False,False
842036,True,True
842042,True,True
842045,True,True
842057,False,True
842058,True,True
842063,True,True
842065,True,True
842071,True,True
842077,False,False
842085,False,False
842087,True,True
842090,False,False
842097,True,True
842098,True,True
842101,True,True
842102,True,True
842119,False,False
842126,True,True
842127,True,True
842134,True,True
842143,True,True
842150,True,True
842152,True,True
842157,False,False
842159,True,True
842170,True,True
842201,True,True
842203,True,True
842207,True,True
842209,True,True
842212,True,True
842225,True,True
842253,True,True
842260,True,True
842261,True,True
842262,False,True
842264,True,True
842265,False,False
842269,True,True
842284,True,True
842292,True,True
842299,True,True
842301,False,True
842304,False,False
842308,False,False
842313,False,False
842318,True,True
842328,True,True
842330,True,True
842333,False,False
842338,True,True
842354,True,True
842391,False,False
842392,True,True
842401,True,True
842410,False,False
842412,True,True
842416,True,True
842417,True,True
842418,True,True
842421,True,True
842425,True,True
842427,True,True
842428,True,True
842432,True,True
842435,False,True
842447,True,True
842458,True,True
842461,False,False
842462,True,True
842469,False,False
842474,False,False
842475,False,False
842484,True,True
842489,True,True
842491,True,True
842497,True,True
842511,False,False
842512,True,True
842519,True,True
842522,True,True
842548,True,True
842549,True,True
842554,True,True
842559,True,True
842562,True,True
842565,True,True
842571,True,True
842578,True,True
842585,True,True
842594,False,False
842603,True,True
842607,True,True
842608,True,True
842609,False,False
842610,True,True
842612,False,True
842614,True,True
842619,True,True
842623,False,True
842628,True,True
842639,True,True
842645,True,True
842650,False,False
842657,True,True
842669,False,True
842682,True,True
842697,True,True
842699,True,True
842708,True,True
842711,True,True
842717,True,True
842720,False,False
842726,False,True
842743,True,True
842748,True,True
842764,True,True
842765,False,True
842766,True,True
842782,True,True
842783,True,True
842787,True,True
842789,True,True
842791,True,True
842796,True,True
842800,True,True
842812,True,True
842813,True,True
842814,True,True
842822,False,False
842837,True,True
842846,False,False
842850,False,False
842854,False,False
842855,True,True
842856,True,True
842861,True,True
842862,False,False
842874,True,True
842876,False,False
842879,True,True
842885,True,True
842886,True,True
842892,True,True
842895,False,False
842905,True,True
842909,True,True
842910,False,True
842911,True,True
842913,True,True
842923,True,True
842924,True,True
842928,True,True
842938,False,False
842944,True,True
842957,True,True
842959,True,True
842965,True,True
842967,True,True
842973,True,True
842979,True,True
842988,True,True
842990,True,True
843007,True,True
843013,True,True
843015,False,True
843016,True,True
843035,True,True
843038,True,True
843048,True,True
843049,True,True
843054,True,True
843057,False,False
843064,True,True
843069,False,False
843070,True,True
843077,True,True
843080,True,True
843092,True,True
843095,True,True
843102,False,False
843104,True,True
843114,True,True
843115,True,True
843116,True,True
843120,True,True
843123,True,True
843124,False,False
843139,False,True
843141,True,True
843143,False,False
843161,True,True
843166,False,True
843169,True,True
843174,False,False
843194,True,True
843199,False,True
843214,True,True
843215,False,False
843220,True,True
843227,False,False
843229,False,True
843232,False,True
843240,False,False
843245,False,False
843251,True,True
843257,True,True
843260,True,True
843267,True,True
843271,True,True
843341,True,True
844673,True,True
844863,True,True
844865,True,True
844881,True,True
844885,True,True
844886,True,True
844893,True,True
844900,True,True
844903,False,False
844916,True,True
844919,True,True
844920,False,False
844922,True,True
844925,False,False
844932,False,False
844947,True,True
844951,True,True
844952,True,True
844960,True,True
844963,False,True
844965,True,True
844989,True,True
845011,True,True
845019,True,True
845024,True,True
845039,True,True
845040,False,False
845058,True,True
845059,True,True
845066,True,True
845075,True,True
845079,True,True
845080,False,False
845084,True,True
845085,True,True
845094,True,True
845100,False,False
845105,True,True
845107,True,True
845112,True,True
845122,True,True
845126,True,True
845127,True,True
845130,True,True
845135,True,True
845137,False,False
845142,True,True
845145,False,False
845148,True,True
845150,False,False
845153,True,True
845158,False,True
845160,False,False
845181,True,True
845186,True,True
845204,True,True
845210,False,True
845212,True,True
845214,True,True
845220,True,True
845228,True,True
845232,False,False
845235,True,True
845241,True,True
845245,True,True
845253,False,True
845255,True,True
845267,True,True
845280,True,True
845288,False,False
845292,True,True
845294,False,False
845299,True,True
845300,True,True
845307,True,True
845310,True,True
845316,False,True
845336,True,True
845340,True,True
845353,True,True
845354,False,False
845361,True,True
845374,True,True
845375,True,True
845377,True,True
845384,True,True
845406,True,True
845410,True,True
845419,True,True
845421,True,True
845426,True,True
845430,True,True
845433,True,True
845446,False,False
845453,True,True
845462,True,True
845468,True,True
845475,True,True
845477,False,True
845481,False,False
845494,True,True
845498,True,True
845511,True,True
845517,True,True
845521,True,True
845522,True,True
845525,True,True
845528,True,True
845530,True,True
845538,False,True
845540,True,True
845541,True,True
845545,False,False
845547,True,True
845556,True,True
845563,True,True
845566,True,True
845569,True,True
845571,True,True
845573,True,True
845578,True,True
845583,True,True
845602,True,True
845608,True,True
845614,False,False
845615,True,True
845616,True,True
845621,False,False
845622,False,True
845623,True,True
845632,True,True
845634,True,True
845641,True,True
845642,True,True
845649,False,False
845655,True,True
845658,True,True
845666,True,True
845678,False,True
845679,True,True
845694,False,False
845697,False,False
845700,True,True
845707,False,True
845709,True,True
845713,True,True
845714,True,True
845717,False,True
845721,False,False
845732,True,True
845737,True,True
845739,True,True
845741,False,False
845745,True,True
845748,True,True
845751,True,True
845760,False,False
845762,False,True
845764,False,False
845766,False,False
845778,True,True
845779,False,True
845786,True,True
845799,True,True
845801,True,True
845802,True,True
845827,True,True
845838,True,True
845842,True,True
845846,True,True
845853,False,False
845856,True,True
845858,True,True
845865,True,True
845875,True,True
845879,True,True
845885,False,True
845889,True,True
845896,True,True
845899,True,True
845909,True,True
845912,True,True
845914,True,True
845915,True,True
845916,True,True
845919,True,True
845921,False,False
845925,True,True
845932,False,True
845936,False,True
845937,True,True
845938,False,True
845943,True,True
845944,True,True
845949,True,True
845950,False,False
845954,True,True
845960,False,False
845964,False,True
845965,True,True
845968,True,True
845980,False,False
845981,True,True
845990,True,True
846001,True,True
846005,True,True
846017,True,True
846018,True,True
846023,False,False
846024,True,True
846025,True,True
846027,False,False
846029,True,True
846031,False,True
846033,True,True
846054,True,True
846056,True,True
846057,True,True
846058,True,True
846060,True,True
846067,True,True
846073,False,False
846081,False,False
846090,True,True
846095,False,False
846101,True,True
846102,False,False
846103,True,True
846104,True,True
846108,True,True
846110,True,True
846111,True,True
846121,True,True
846131,True,True
846137,False,True
846138,True,True
846139,True,True
846145,True,True
846149,True,True
846150,True,True
846153,True,True
846156,True,True
846157,False,False
846174,True,True
846178,True,True
846185,True,True
846186,True,True
846188,True,True
846190,True,True
846194,True,True
846197,True,True
846203,True,True
846205,False,True
846207,False,True
846209,True,True
846211,False,False
846217,True,True
846226,True,True
846227,True,True
846234,True,True
846235,True,True
846238,True,True
846240,True,True
846245,True,True
846246,True,True
846249,True,True
846254,True,True
846258,True,True
846263,True,True
846265,True,True
846271,False,False
846276,False,False
846280,True,True
846291,True,True
846295,True,True
846297,False,False
846303,True,True
846310,True,True
846317,False,False
846321,True,True
846324,True,True
846327,True,True
846328,False,False
846335,True,True
846342,True,True
846348,True,True
846363,True,True
846371,True,True
846373,True,True
846374,False,True
846375,False,False
846379,False,False
846385,True,True
846386,True,True
846393,False,False
846398,True,True
846399,True,True
846408,False,True
846409,True,True
846416,True,True
846419,True,True
846422,True,True
846425,True,True
846430,False,False
846439,True,True
846440,False,False
846444,True,True
846456,True,True
846457,True,True
846461,True,True
846463,True,True
846479,True,True
846483,True,True
846489,False,False
846490,True,True
846492,True,True
846493,True,True
846520,True,True
846525,True,True
846528,True,True
846529,True,True
846537,False,False
846547,True,True
846557,True,True
846576,True,True
846583,False,True
846584,True,True
846587,True,True
846590,True,True
846608,False,False
846614,False,False
846615,True,True
846618,True,True
846620,True,True
846636,True,True
846637,False,True
846641,True,True
846642,True,True
846648,False,False
846654,True,True
846669,True,True
846690,False,False
846701,True,True
846704,False,False
846706,True,True
846715,True,True
846726,True,True
846738,True,True
846739,True,True
846750,False,True
846757,False,True
846761,True,True
846775,True,True
846778,False,False
846785,True,True
846787,True,True
846790,True,True
846797,True,True
846799,False,False
846821,True,True
846822,True,True
846825,False,True
846830,True,True
846831,True,True
846838,True,True
846849,True,True
846853,True,True
846859,False,False
846873,False,True
846875,False,False
846879,False,True
846885,True,True
846897,True,True
846899,True,True
846901,True,True
846913,False,True
846915,False,False
846921,True,True
846922,True,True
846932,True,True
846938,False,False
846944,True,True
846950,True,True
846953,False,True
846954,True,True
846956,True,True
846959,True,True
846963,False,True
846966,True,True
846969,True,True
846974,True,True
846979,True,True
846986,False,True
846987,True,True
847002,True,True
847003,True,True
847004,True,True
847006,True,True
847007,False,False
847008,True,True
847016,True,True
847023,True,True
847025,True,True
847026,True,True
847042,False,False
847043,True,True
847044,True,True
847046,True,True
847059,True,True
847072,True,True
847073,True,True
847079,True,True
847080,True,True
847089,True,True
847092,False,True
847094,True,True
847096,True,True
847097,True,True
847099,True,True
847101,True,True
847109,False,False
847112,True,True
847113,True,True
847114,True,True
847116,True,True
847128,True,True
847143,True,True
847156,False,True
847159,False,False
847162,False,False
847164,False,False
847169,True,True
847171,False,True
847181,True,True
847182,True,True
847204,True,True
847210,True,True
847222,True,True
